codigo_ibge,nome_municipio,uf,estado,mesorregiao,ano_populacao,populacao,ano_pib,pib
4323358,Vila Lângaro,RS,Rio Grande do Sul,Noroeste Rio-grandense,2026,2121,2023,155271.0
4323408,Vila Maria,RS,Rio Grande do Sul,Noroeste Rio-grandense,2026,4515,2023,393600.0
4323457,Vila Nova do Sul,RS,Rio Grande do Sul,Centro Ocidental Rio-grandense,2026,3932,2023,217498.0
4323507,Vista Alegre,RS,Rio Grande do Sul,Noroeste Rio-grandense,2026,2710,2023,137185.0
4323606,Vista Alegre do Prata,RS,Rio Grande do Sul,Nordeste Rio-grandense,2026,1624,2023,76367.0
4323705,Vista Gaúcha,RS,Rio Grande do Sul,Noroeste Rio-grandense,2026,2843,2023,94256.0
4323754,Vitória das Missões,RS,Rio Grande do Sul,Noroeste Rio-grandense,2026,3316,2023,89071.0
4323770,Westfália,RS,Rio Grande do Sul,Centro Oriental Rio-grandense,2026,3223,2023,234678.0
4323804,Xangri-lá,RS,Rio Grande do Sul,Metropolitana de Porto Alegre,2026,16949,2023,914704.0
5000203,Água Clara,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,18143,2023,1544633.0
5000252,Alcinópolis,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,4651,2023,384368.0
5000609,Amambai,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,42071,2023,2426261.0
5000708,Anastácio,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,24820,2023,783841.0
5000807,Anaurilândia,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,7643,2023,623710.0
5000856,Angélica,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,11408,2023,1243471.0
5000906,Antônio João,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,9790,2023,851781.0
5001003,Aparecida do Taboado,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,30189,2023,2189222.0
5001102,Aquidauana,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,48810,2023,1437451.0
5001243,Aral Moreira,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,11163,2023,1348752.0
5001508,Bandeirantes,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,8406,2023,1001346.0
5001904,Bataguassu,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,24430,2023,1841917.0
5002001,Batayporã,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,10935,2023,784829.0
5002100,Bela Vista,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,21800,2023,1176300.0
5002159,Bodoquena,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,8923,2023,386420.0
5002209,Bonito,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,25294,2023,1586577.0
5002308,Brasilândia,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,11826,2023,1159417.0
5002407,Caarapó,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,33074,2023,2553085.0
5002605,Camapuã,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,13935,2023,872276.0
5002704,Campo Grande,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,970843,2023,42269768.0
5002803,Caracol,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,5078,2023,251148.0
5002902,Cassilândia,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,21581,2023,1059973.0
5002951,Chapadão do Sul,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,35384,2023,3329527.0
5003108,Corguinho,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,4890,2023,172551.0
5003157,Coronel Sapucaia,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,14708,2023,388241.0
5003207,Corumbá,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,96334,2023,4187429.0
5003256,Costa Rica,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,29292,2023,3341491.0
5003306,Coxim,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,33488,2023,1400833.0
5003454,Deodápolis,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,14419,2023,712633.0
5003488,Dois Irmãos do Buriti,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,11570,2023,456777.0
5003504,Douradina,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,5785,2023,259999.0
5003702,Dourados,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,266950,2023,20257953.0
5003751,Eldorado,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,11612,2023,704592.0
5003801,Fátima do Sul,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,21615,2023,769333.0
5003900,Figueirão,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,3790,2023,186835.0
5004007,Glória de Dourados,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,10856,2023,449930.0
5004106,Guia Lopes da Laguna,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,10097,2023,477600.0
5004304,Iguatemi,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,13906,2023,962593.0
5004403,Inocência,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,8814,2023,946307.0
5004502,Itaporã,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,25732,2023,1525654.0
5004601,Itaquiraí,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,20122,2023,1546553.0
5004700,Ivinhema,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,30371,2023,2005469.0
5004809,Japorã,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,8472,2023,242175.0
5004908,Jaraguari,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,7533,2023,717701.0
5005004,Jardim,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,24499,2023,1130237.0
5005103,Jateí,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,3573,2023,729978.0
5005152,Juti,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,7122,2023,517930.0
5005202,Ladário,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,24631,2023,420685.0
5005251,Laguna Carapã,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,7060,2023,1257650.0
5005400,Maracaju,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,48564,2023,5921262.0
5005608,Miranda,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,26535,2023,782435.0
5005681,Mundo Novo,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,20229,2023,1018195.0
5005707,Naviraí,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,53307,2023,3670207.0
5005806,Nioaque,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,13298,2023,618784.0
5006002,Nova Alvorada do Sul,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,23747,2023,2592615.0
5006200,Nova Andradina,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,51081,2023,3568745.0
5006259,Novo Horizonte do Sul,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,4791,2023,450886.0
5006275,Paraíso das Águas,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,5904,2023,1389706.0
5006309,Paranaíba,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,42728,2023,2012106.0
5006358,Paranhos,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,13412,2023,371183.0
5006408,Pedro Gomes,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,6850,2023,460934.0
5006606,Ponta Porã,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,99572,2023,6069790.0
5006903,Porto Murtinho,MS,Mato Grosso do Sul,Pantanais Sul Mato-grossense,2026,12584,2023,571511.0
5007109,Ribas do Rio Pardo,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,24300,2023,3353286.0
5007208,Rio Brilhante,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,40880,2023,3833911.0
5007307,Rio Negro,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,4911,2023,170386.0
5007406,Rio Verde de Mato Grosso,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,20513,2023,926597.0
5007505,Rochedo,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,5494,2023,352337.0
5007554,Santa Rita do Pardo,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,7156,2023,642967.0
5007695,São Gabriel do Oeste,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,32696,2023,2883850.0
5007703,Sete Quedas,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,11343,2023,493949.0
5007802,Selvíria,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,8834,2023,2691218.0
5007901,Sidrolândia,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,50079,2023,4102346.0
5007935,Sonora,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,14804,2023,1489093.0
5007950,Tacuru,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,11248,2023,378151.0
5007976,Taquarussu,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,3748,2023,215369.0
5008008,Terenos,MS,Mato Grosso do Sul,Centro Norte de Mato Grosso do Sul,2026,18223,2023,1348544.0
5008305,Três Lagoas,MS,Mato Grosso do Sul,Leste de Mato Grosso do Sul,2026,145514,2023,14761816.0
5008404,Vicentina,MS,Mato Grosso do Sul,Sudoeste de Mato Grosso do Sul,2026,6534,2023,384734.0
5100102,Acorizal,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,4907,2023,169373.0
5100201,Água Boa,MT,Mato Grosso,Nordeste Mato-grossense,2026,32876,2023,2479715.0
5100250,Alta Floresta,MT,Mato Grosso,Norte Mato-grossense,2026,63017,2023,3034593.0
5100300,Alto Araguaia,MT,Mato Grosso,Sudeste Mato-grossense,2026,17888,2023,2036609.0
5100359,Alto Boa Vista,MT,Mato Grosso,Nordeste Mato-grossense,2026,5966,2023,307732.0
5100409,Alto Garças,MT,Mato Grosso,Sudeste Mato-grossense,2026,14201,2023,1233308.0
5100508,Alto Paraguai,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,7335,2023,171251.0
5100607,Alto Taquari,MT,Mato Grosso,Sudeste Mato-grossense,2026,12136,2023,1194826.0
5100805,Apiacás,MT,Mato Grosso,Norte Mato-grossense,2026,8693,2023,291453.0
5101001,Araguaiana,MT,Mato Grosso,Nordeste Mato-grossense,2026,4059,2023,169005.0
5101209,Araguainha,MT,Mato Grosso,Sudeste Mato-grossense,2026,989,2023,31097.0
5101258,Araputanga,MT,Mato Grosso,Sudoeste Mato-grossense,2026,14756,2023,864362.0
5101308,Arenápolis,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,10791,2023,325467.0
5101407,Aripuanã,MT,Mato Grosso,Norte Mato-grossense,2026,27101,2023,1451936.0
5101605,Barão de Melgaço,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,7071,2023,143657.0
5101704,Barra do Bugres,MT,Mato Grosso,Sudoeste Mato-grossense,2026,29238,2023,1774198.0
5101803,Barra do Garças,MT,Mato Grosso,Nordeste Mato-grossense,2026,75524,2023,3537696.0
5101837,Boa Esperança do Norte,,,,2026,5983,2023,
5101852,Bom Jesus do Araguaia,MT,Mato Grosso,Nordeste Mato-grossense,2026,8091,2023,1001994.0
5101902,Brasnorte,MT,Mato Grosso,Norte Mato-grossense,2026,17793,2023,2668091.0
5102504,Cáceres,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,91908,2023,2795729.0
5102603,Campinápolis,MT,Mato Grosso,Nordeste Mato-grossense,2026,15902,2023,614856.0
5102637,Campo Novo do Parecis,MT,Mato Grosso,Norte Mato-grossense,2026,53393,2023,7917233.0
5102678,Campo Verde,MT,Mato Grosso,Sudeste Mato-grossense,2026,51969,2023,5099105.0
5102686,Campos de Júlio,MT,Mato Grosso,Norte Mato-grossense,2026,10281,2023,2905079.0
5102694,Canabrava do Norte,MT,Mato Grosso,Nordeste Mato-grossense,2026,4422,2023,299035.0
5102702,Canarana,MT,Mato Grosso,Nordeste Mato-grossense,2026,28985,2023,3000654.0
5102793,Carlinda,MT,Mato Grosso,Norte Mato-grossense,2026,10196,2023,423098.0
5102850,Castanheira,MT,Mato Grosso,Norte Mato-grossense,2026,7325,2023,261557.0
5103007,Chapada dos Guimarães,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,19541,2023,1817596.0
5103056,Cláudia,MT,Mato Grosso,Norte Mato-grossense,2026,9168,2023,1192573.0
5103106,Cocalinho,MT,Mato Grosso,Nordeste Mato-grossense,2026,6560,2023,363690.0
5103205,Colíder,MT,Mato Grosso,Norte Mato-grossense,2026,32099,2023,1958222.0
5103254,Colniza,MT,Mato Grosso,Norte Mato-grossense,2026,25963,2023,852175.0
5103304,Comodoro,MT,Mato Grosso,Norte Mato-grossense,2026,18477,2023,1088026.0
5103353,Confresa,MT,Mato Grosso,Nordeste Mato-grossense,2026,39368,2023,1967776.0
5103361,Conquista D'Oeste,MT,Mato Grosso,Sudoeste Mato-grossense,2026,3941,2023,179152.0
5103379,Cotriguaçu,MT,Mato Grosso,Norte Mato-grossense,2026,9665,2023,327751.0
5103403,Cuiabá,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,698917,2023,39050753.0
5103437,Curvelândia,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,4972,2023,135779.0
5103452,Denise,MT,Mato Grosso,Sudoeste Mato-grossense,2026,6536,2023,777254.0
5103502,Diamantino,MT,Mato Grosso,Norte Mato-grossense,2026,22766,2023,5741878.0
5103601,Dom Aquino,MT,Mato Grosso,Sudeste Mato-grossense,2026,7865,2023,724834.0
5103700,Feliz Natal,MT,Mato Grosso,Norte Mato-grossense,2026,10482,2023,1151311.0
5103809,Figueirópolis D'Oeste,MT,Mato Grosso,Sudoeste Mato-grossense,2026,3000,2023,112557.0
5103858,Gaúcha do Norte,MT,Mato Grosso,Norte Mato-grossense,2026,9610,2023,1385921.0
5103908,General Carneiro,MT,Mato Grosso,Sudeste Mato-grossense,2026,5913,2023,506493.0
5103957,Glória D'Oeste,MT,Mato Grosso,Sudoeste Mato-grossense,2026,2858,2023,115168.0
5104104,Guarantã do Norte,MT,Mato Grosso,Norte Mato-grossense,2026,31092,2023,1286329.0
5104203,Guiratinga,MT,Mato Grosso,Sudeste Mato-grossense,2026,9975,2023,706016.0
5104500,Indiavaí,MT,Mato Grosso,Sudoeste Mato-grossense,2026,2150,2023,109660.0
5104526,Ipiranga do Norte,MT,Mato Grosso,Norte Mato-grossense,2026,8904,2023,2175037.0
5104542,Itanhangá,MT,Mato Grosso,Norte Mato-grossense,2026,8463,2023,856166.0
5104559,Itaúba,MT,Mato Grosso,Norte Mato-grossense,2026,5241,2023,666707.0
5104609,Itiquira,MT,Mato Grosso,Sudeste Mato-grossense,2026,12654,2023,2049319.0
5104807,Jaciara,MT,Mato Grosso,Sudeste Mato-grossense,2026,30044,2023,1711568.0
5104906,Jangada,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,7380,2023,210301.0
5105002,Jauru,MT,Mato Grosso,Sudoeste Mato-grossense,2026,7522,2023,371424.0
5105101,Juara,MT,Mato Grosso,Norte Mato-grossense,2026,36276,2023,1859025.0
5105150,Juína,MT,Mato Grosso,Norte Mato-grossense,2026,48987,2023,1845536.0
5105176,Juruena,MT,Mato Grosso,Norte Mato-grossense,2026,9965,2023,386051.0
5105200,Juscimeira,MT,Mato Grosso,Sudeste Mato-grossense,2026,11728,2023,555049.0
5105234,Lambari D'Oeste,MT,Mato Grosso,Sudoeste Mato-grossense,2026,4602,2023,284219.0
5105259,Lucas do Rio Verde,MT,Mato Grosso,Norte Mato-grossense,2026,99291,2023,8238966.0
5105309,Luciara,MT,Mato Grosso,Nordeste Mato-grossense,2026,2642,2023,95374.0
5105507,Vila Bela da Santíssima Trindade,MT,Mato Grosso,Sudoeste Mato-grossense,2026,17798,2023,946663.0
5105580,Marcelândia,MT,Mato Grosso,Norte Mato-grossense,2026,11298,2023,1029292.0
5105606,Matupá,MT,Mato Grosso,Norte Mato-grossense,2026,22497,2023,1790694.0
5105622,Mirassol d'Oeste,MT,Mato Grosso,Sudoeste Mato-grossense,2026,27763,2023,1163379.0
5105903,Nobres,MT,Mato Grosso,Norte Mato-grossense,2026,15838,2023,1492553.0
5106000,Nortelândia,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,5845,2023,399399.0
5106109,Nossa Senhora do Livramento,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,11659,2023,433626.0
5106158,Nova Bandeirantes,MT,Mato Grosso,Norte Mato-grossense,2026,14519,2023,506046.0
5106174,Nova Nazaré,MT,Mato Grosso,Nordeste Mato-grossense,2026,4681,2023,183702.0
5106182,Nova Lacerda,MT,Mato Grosso,Sudoeste Mato-grossense,2026,7178,2023,486837.0
5106190,Nova Santa Helena,MT,Mato Grosso,Norte Mato-grossense,2026,4572,2023,483791.0
5106208,Nova Brasilândia,MT,Mato Grosso,Norte Mato-grossense,2026,3730,2023,216720.0
5106216,Nova Canaã do Norte,MT,Mato Grosso,Norte Mato-grossense,2026,11697,2023,1057942.0
5106224,Nova Mutum,MT,Mato Grosso,Norte Mato-grossense,2026,65663,2023,7647129.0
5106232,Nova Olímpia,MT,Mato Grosso,Sudoeste Mato-grossense,2026,16094,2023,771964.0
5106240,Nova Ubiratã,MT,Mato Grosso,Norte Mato-grossense,2026,9929,2023,3184847.0
5106257,Nova Xavantina,MT,Mato Grosso,Nordeste Mato-grossense,2026,26340,2023,1185192.0
5106265,Novo Mundo,MT,Mato Grosso,Norte Mato-grossense,2026,6292,2023,626984.0
5106273,Novo Horizonte do Norte,MT,Mato Grosso,Norte Mato-grossense,2026,3227,2023,132646.0
5106281,Novo São Joaquim,MT,Mato Grosso,Nordeste Mato-grossense,2026,7317,2023,930872.0
5106299,Paranaíta,MT,Mato Grosso,Norte Mato-grossense,2026,12167,2023,833109.0
5106307,Paranatinga,MT,Mato Grosso,Norte Mato-grossense,2026,29528,2023,2920746.0
5106315,Novo Santo Antônio,MT,Mato Grosso,Nordeste Mato-grossense,2026,2041,2023,71503.0
5106372,Pedra Preta,MT,Mato Grosso,Sudeste Mato-grossense,2026,19168,2023,1490775.0
5106422,Peixoto de Azevedo,MT,Mato Grosso,Norte Mato-grossense,2026,33907,2023,1146389.0
5106455,Planalto da Serra,MT,Mato Grosso,Norte Mato-grossense,2026,3369,2023,296060.0
5106505,Poconé,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,31138,2023,861874.0
5106653,Pontal do Araguaia,MT,Mato Grosso,Sudeste Mato-grossense,2026,7580,2023,244682.0
5106703,Ponte Branca,MT,Mato Grosso,Sudeste Mato-grossense,2026,2119,2023,49856.0
5106752,Pontes e Lacerda,MT,Mato Grosso,Sudoeste Mato-grossense,2026,56720,2023,2856805.0
5106778,Porto Alegre do Norte,MT,Mato Grosso,Nordeste Mato-grossense,2026,12774,2023,558330.0
5106802,Porto dos Gaúchos,MT,Mato Grosso,Norte Mato-grossense,2026,5720,2023,1444695.0
5106828,Porto Esperidião,MT,Mato Grosso,Sudoeste Mato-grossense,2026,10011,2023,323734.0
5106851,Porto Estrela,MT,Mato Grosso,Sudoeste Mato-grossense,2026,3102,2023,99847.0
5107008,Poxoréu,MT,Mato Grosso,Sudeste Mato-grossense,2026,25614,2023,1242007.0
5107040,Primavera do Leste,MT,Mato Grosso,Sudeste Mato-grossense,2026,99053,2023,8571209.0
5107065,Querência,MT,Mato Grosso,Nordeste Mato-grossense,2026,32368,2023,3771292.0
5107107,São José dos Quatro Marcos,MT,Mato Grosso,Sudoeste Mato-grossense,2026,17613,2023,550358.0
5107156,Reserva do Cabaçal,MT,Mato Grosso,Sudoeste Mato-grossense,2026,1978,2023,54024.0
5107180,Ribeirão Cascalheira,MT,Mato Grosso,Nordeste Mato-grossense,2026,10650,2023,814506.0
5107198,Ribeirãozinho,MT,Mato Grosso,Sudeste Mato-grossense,2026,2768,2023,192864.0
5107206,Rio Branco,MT,Mato Grosso,Sudoeste Mato-grossense,2026,4391,2023,129895.0
5107248,Santa Carmem,MT,Mato Grosso,Norte Mato-grossense,2026,5912,2023,1133113.0
5107263,Santo Afonso,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,2372,2023,193731.0
5107297,São José do Povo,MT,Mato Grosso,Sudeste Mato-grossense,2026,2653,2023,70176.0
5107305,São José do Rio Claro,MT,Mato Grosso,Norte Mato-grossense,2026,14250,2023,1683036.0
5107354,São José do Xingu,MT,Mato Grosso,Nordeste Mato-grossense,2026,6299,2023,843182.0
5107404,São Pedro da Cipa,MT,Mato Grosso,Sudeste Mato-grossense,2026,4253,2023,81085.0
5107578,Rondolândia,MT,Mato Grosso,Norte Mato-grossense,2026,3508,2023,135694.0
5107602,Rondonópolis,MT,Mato Grosso,Sudeste Mato-grossense,2026,268202,2023,16568250.0
5107701,Rosário Oeste,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,14848,2023,650377.0
5107743,Santa Cruz do Xingu,MT,Mato Grosso,Nordeste Mato-grossense,2026,2974,2023,601239.0
5107750,Salto do Céu,MT,Mato Grosso,Sudoeste Mato-grossense,2026,3636,2023,120131.0
5107768,Santa Rita do Trivelato,MT,Mato Grosso,Norte Mato-grossense,2026,3609,2023,1341337.0
5107776,Santa Terezinha,MT,Mato Grosso,Nordeste Mato-grossense,2026,7754,2023,306137.0
5107792,Santo Antônio do Leste,MT,Mato Grosso,Nordeste Mato-grossense,2026,4275,2023,1313632.0
5107800,Santo Antônio de Leverger,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,16882,2023,743717.0
5107859,São Félix do Araguaia,MT,Mato Grosso,Nordeste Mato-grossense,2026,14873,2023,2351792.0
5107875,Sapezal,MT,Mato Grosso,Norte Mato-grossense,2026,33520,2023,6410247.0
5107883,Serra Nova Dourada,MT,Mato Grosso,Nordeste Mato-grossense,2026,1981,2023,160052.0
5107909,Sinop,MT,Mato Grosso,Norte Mato-grossense,2026,231452,2023,11736047.0
5107925,Sorriso,MT,Mato Grosso,Norte Mato-grossense,2026,128727,2023,13748757.0
5107941,Tabaporã,MT,Mato Grosso,Norte Mato-grossense,2026,9882,2023,1540339.0
5107958,Tangará da Serra,MT,Mato Grosso,Sudoeste Mato-grossense,2026,116637,2023,5602200.0
5108006,Tapurah,MT,Mato Grosso,Norte Mato-grossense,2026,16001,2023,2467467.0
5108055,Terra Nova do Norte,MT,Mato Grosso,Norte Mato-grossense,2026,10541,2023,571448.0
5108105,Tesouro,MT,Mato Grosso,Sudeste Mato-grossense,2026,2893,2023,326968.0
5108204,Torixoréu,MT,Mato Grosso,Sudeste Mato-grossense,2026,4245,2023,241589.0
5108303,União do Sul,MT,Mato Grosso,Norte Mato-grossense,2026,3910,2023,601637.0
5108352,Vale de São Domingos,MT,Mato Grosso,Sudoeste Mato-grossense,2026,3043,2023,81318.0
5108402,Várzea Grande,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,323172,2023,13984218.0
5108501,Vera,MT,Mato Grosso,Norte Mato-grossense,2026,10930,2023,1504304.0
5108600,Vila Rica,MT,Mato Grosso,Nordeste Mato-grossense,2026,19545,2023,920621.0
5108808,Nova Guarita,MT,Mato Grosso,Norte Mato-grossense,2026,4513,2023,236922.0
5108857,Nova Marilândia,MT,Mato Grosso,Centro-Sul Mato-grossense,2026,3784,2023,551799.0
5108907,Nova Maringá,MT,Mato Grosso,Norte Mato-grossense,2026,5636,2023,1490869.0
5108956,Nova Monte Verde,MT,Mato Grosso,Norte Mato-grossense,2026,8489,2023,441951.0
5200050,Abadia de Goiás,GO,Goiás,Centro Goiano,2026,22918,2023,477983.0
5200100,Abadiânia,GO,Goiás,Leste Goiano,2026,17835,2023,633025.0
5200134,Acreúna,GO,Goiás,Sul Goiano,2026,22161,2023,1188179.0
5200159,Adelândia,GO,Goiás,Centro Goiano,2026,2268,2023,59486.0
5200175,Água Fria de Goiás,GO,Goiás,Leste Goiano,2026,4967,2023,476288.0
